T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2020-2021,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2020-2021,01,CAMERON COUNTY,031911,RIO HONDO ISD,TRADITIONAL ISD/CSD,Male,862
2020-2021,11,JOHNSON COUNTY,126907,RIO VISTA ISD,TRADITIONAL ISD/CSD,Female,383
2020-2021,11,JOHNSON COUNTY,126907,RIO VISTA ISD,TRADITIONAL ISD/CSD,Male,387
2020-2021,17,LUBBOCK COUNTY,152802,RISE ACADEMY,OPEN ENROLLMENT CHARTER,Female,144
2020-2021,17,LUBBOCK COUNTY,152802,RISE ACADEMY,OPEN ENROLLMENT CHARTER,Male,133
2020-2021,14,EASTLAND COUNTY,067908,RISING STAR ISD,TRADITIONAL ISD/CSD,Female,98
2020-2021,14,EASTLAND COUNTY,067908,RISING STAR ISD,TRADITIONAL ISD/CSD,Male,88
2020-2021,16,POTTER COUNTY,188902,RIVER ROAD ISD,TRADITIONAL ISD/CSD,Female,636
2020-2021,16,POTTER COUNTY,188902,RIVER ROAD ISD,TRADITIONAL ISD/CSD,Male,636
2020-2021,08,RED RIVER COUNTY,194903,RIVERCREST ISD,TRADITIONAL ISD/CSD,Female,312
2020-2021,08,RED RIVER COUNTY,194903,RIVERCREST ISD,TRADITIONAL ISD/CSD,Male,345
2020-2021,02,KLEBERG COUNTY,137903,RIVIERA ISD,TRADITIONAL ISD/CSD,Female,202
2020-2021,02,KLEBERG COUNTY,137903,RIVIERA ISD,TRADITIONAL ISD/CSD,Male,233
2020-2021,15,COKE COUNTY,041902,ROBERT LEE ISD,TRADITIONAL ISD/CSD,Female,132
2020-2021,15,COKE COUNTY,041902,ROBERT LEE ISD,TRADITIONAL ISD/CSD,Male,126
2020-2021,12,MCLENNAN COUNTY,161922,ROBINSON ISD,TRADITIONAL ISD/CSD,Female,1160
2020-2021,12,MCLENNAN COUNTY,161922,ROBINSON ISD,TRADITIONAL ISD/CSD,Male,1242
2020-2021,02,NUECES COUNTY,178909,ROBSTOWN ISD,TRADITIONAL ISD/CSD,Female,1287
2020-2021,02,NUECES COUNTY,178909,ROBSTOWN ISD,TRADITIONAL ISD/CSD,Male,1314
2020-2021,14,FISHER COUNTY,076903,ROBY CISD,TRADITIONAL ISD/CSD,Female,154
2020-2021,14,FISHER COUNTY,076903,ROBY CISD,TRADITIONAL ISD/CSD,Male,160
2020-2021,15,MCCULLOCH COUNTY,160904,ROCHELLE ISD,TRADITIONAL ISD/CSD,Female,89
2020-2021,15,MCCULLOCH COUNTY,160904,ROCHELLE ISD,TRADITIONAL ISD/CSD,Male,106
2020-2021,06,MILAM COUNTY,166904,ROCKDALE ISD,TRADITIONAL ISD/CSD,Female,695
2020-2021,06,MILAM COUNTY,166904,ROCKDALE ISD,TRADITIONAL ISD/CSD,Male,758
2020-2021,15,EDWARDS COUNTY,069901,ROCKSPRINGS ISD,TRADITIONAL ISD/CSD,Female,114
2020-2021,15,EDWARDS COUNTY,069901,ROCKSPRINGS ISD,TRADITIONAL ISD/CSD,Male,156
2020-2021,10,ROCKWALL COUNTY,199901,ROCKWALL ISD,TRADITIONAL ISD/CSD,Female,8250
2020-2021,10,ROCKWALL COUNTY,199901,ROCKWALL ISD,TRADITIONAL ISD/CSD,Male,8737
2020-2021,12,BELL COUNTY,014907,ROGERS ISD,TRADITIONAL ISD/CSD,Female,420
2020-2021,12,BELL COUNTY,014907,ROGERS ISD,TRADITIONAL ISD/CSD,Male,472
2020-2021,01,STARR COUNTY,214903,ROMA ISD,TRADITIONAL ISD/CSD,Female,3007
2020-2021,01,STARR COUNTY,214903,ROMA ISD,TRADITIONAL ISD/CSD,Male,3053
2020-2021,17,LUBBOCK COUNTY,152908,ROOSEVELT ISD,TRADITIONAL ISD/CSD,Female,490
2020-2021,17,LUBBOCK COUNTY,152908,ROOSEVELT ISD,TRADITIONAL ISD/CSD,Male,524
2020-2021,17,HOCKLEY COUNTY,110905,ROPES ISD,TRADITIONAL ISD/CSD,Female,233
2020-2021,17,HOCKLEY COUNTY,110905,ROPES ISD,TRADITIONAL ISD/CSD,Male,242
2020-2021,14,NOLAN COUNTY,177901,ROSCOE COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,353
2020-2021,14,NOLAN COUNTY,177901,ROSCOE COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,328
2020-2021,12,FALLS COUNTY,073905,ROSEBUD-LOTT ISD,TRADITIONAL ISD/CSD,Female,339
2020-2021,12,FALLS COUNTY,073905,ROSEBUD-LOTT ISD,TRADITIONAL ISD/CSD,Male,350
2020-2021,14,FISHER COUNTY,076904,ROTAN ISD,TRADITIONAL ISD/CSD,Female,104
2020-2021,14,FISHER COUNTY,076904,ROTAN ISD,TRADITIONAL ISD/CSD,Male,135
2020-2021,13,WILLIAMSON COUNTY,246909,ROUND ROCK ISD,TRADITIONAL ISD/CSD,Female,23446
2020-2021,13,WILLIAMSON COUNTY,246909,ROUND ROCK ISD,TRADITIONAL ISD/CSD,Male,24856
2020-2021,13,FAYETTE COUNTY,075908,ROUND TOP-CARMINE ISD,TRADITIONAL ISD/CSD,Female,143
2020-2021,13,FAYETTE COUNTY,075908,ROUND TOP-CARMINE ISD,TRADITIONAL ISD/CSD,Male,93
2020-2021,04,WALLER COUNTY,237905,ROYAL ISD,TRADITIONAL ISD/CSD,Female,1206
2020-2021,04,WALLER COUNTY,237905,ROYAL ISD,TRADITIONAL ISD/CSD,Male,1270
2020-2021,10,ROCKWALL COUNTY,199902,ROYSE CITY ISD,TRADITIONAL ISD/CSD,Female,3335
2020-2021,10,ROCKWALL COUNTY,199902,ROYSE CITY ISD,TRADITIONAL ISD/CSD,Male,3551
2020-2021,14,HASKELL COUNTY,104903,RULE ISD,TRADITIONAL ISD/CSD,Female,65
2020-2021,14,HASKELL COUNTY,104903,RULE ISD,TRADITIONAL ISD/CSD,Male,76
2020-2021,03,KARNES COUNTY,128903,RUNGE ISD,TRADITIONAL ISD/CSD,Female,102
2020-2021,03,KARNES COUNTY,128903,RUNGE ISD,TRADITIONAL ISD/CSD,Male,127
2020-2021,07,CHEROKEE COUNTY,037907,RUSK ISD,TRADITIONAL ISD/CSD,Female,963
2020-2021,07,CHEROKEE COUNTY,037907,RUSK ISD,TRADITIONAL ISD/CSD,Male,1006
2020-2021,10,GRAYSON COUNTY,091914,S AND S CISD,TRADITIONAL ISD/CSD,Female,495
2020-2021,10,GRAYSON COUNTY,091914,S AND S CISD,TRADITIONAL ISD/CSD,Male,490
2020-2021,20,UVALDE COUNTY,232902,SABINAL ISD,TRADITIONAL ISD/CSD,Female,201
2020-2021,20,UVALDE COUNTY,232902,SABINAL ISD,TRADITIONAL ISD/CSD,Male,225
2020-2021,07,GREGG COUNTY,092906,SABINE ISD,TRADITIONAL ISD/CSD,Female,765
2020-2021,07,GREGG COUNTY,092906,SABINE ISD,TRADITIONAL ISD/CSD,Male,756
2020-2021,05,JEFFERSON COUNTY,123913,SABINE PASS ISD,TRADITIONAL ISD/CSD,Female,201
2020-2021,05,JEFFERSON COUNTY,123913,SABINE PASS ISD,TRADITIONAL ISD/CSD,Male,187
2020-2021,09,MONTAGUE COUNTY,169911,SAINT JO ISD,TRADITIONAL ISD/CSD,Female,149
2020-2021,09,MONTAGUE COUNTY,169911,SAINT JO ISD,TRADITIONAL ISD/CSD,Male,170
2020-2021,12,BELL COUNTY,014908,SALADO ISD,TRADITIONAL ISD/CSD,Female,1014
2020-2021,12,BELL COUNTY,014908,SALADO ISD,TRADITIONAL ISD/CSD,Male,1091
2020-2021,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Female,129
2020-2021,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Male,126
2020-2021,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHART,OPEN ENROLLMENT CHARTER,Female,196
2020-2021,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHART,OPEN ENROLLMENT CHARTER,Male,204
2020-2021,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Female,271
2020-2021,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Male,251
2020-2021,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Female,6921
2020-2021,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Male,7179
2020-2021,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,22381
2020-2021,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,23421
2020-2021,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY CHARTER SC,OPEN ENROLLMENT CHARTER,Female,115
2020-2021,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY CHARTER SC,OPEN ENROLLMENT CHARTER,Male,101
2020-2021,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Female,333
2020-2021,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Male,354
2020-2021,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Female,4681
2020-2021,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Male,5047
2020-2021,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Female,720
2020-2021,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Male,768
2020-2021,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Female,1564
2020-2021,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Male,1627
2020-2021,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Female,4894
2020-2021,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Male,4980
2020-2021,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Female,99
2020-2021,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Male,98
2020-2021,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Female,3871
2020-2021,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Male,4142
2020-2021,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Female,107
2020-2021,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Male,125
2020-2021,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Female,352
2020-2021,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Male,370
2020-2021,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Female,<10
2020-2021,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Male,<10
2020-2021,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Female,120
2020-2021,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Male,143
2020-2021,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Female,334
2020-2021,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Male,351
2020-2021,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Female,1241
2020-2021,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Male,1328
2020-2021,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Female,122
2020-2021,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Male,143
2020-2021,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Female,2141
2020-2021,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Male,2202
2020-2021,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Female,410
2020-2021,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Male,369
2020-2021,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Female,302
2020-2021,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Male,302
2020-2021,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Female,405
2020-2021,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Male,530
2020-2021,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Female,243
2020-2021,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Male,210
2020-2021,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Female,138
2020-2021,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Male,165
2020-2021,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Female,7664
2020-2021,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Male,8009
2020-2021,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Female,251
2020-2021,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Male,270
2020-2021,20,BEXAR COUNTY,015806,SCHOOL OF EXCELLENCE IN EDUCATION,OPEN ENROLLMENT CHARTER,Female,176
2020-2021,20,BEXAR COUNTY,015806,SCHOOL OF EXCELLENCE IN EDUCATION,OPEN ENROLLMENT CHARTER,Male,178
2020-2021,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Female,1534
2020-2021,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Male,1740
2020-2021,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY D,OPEN ENROLLMENT CHARTER,Female,2261
2020-2021,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY D,OPEN ENROLLMENT CHARTER,Male,2544
2020-2021,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Female,340
2020-2021,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Male,356
2020-2021,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Female,558
2020-2021,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Male,515
2020-2021,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Female,262
2020-2021,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Male,248
2020-2021,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Female,1307
2020-2021,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Male,1507
2020-2021,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,247
2020-2021,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,252
2020-2021,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Female,3297
2020-2021,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Male,3602
2020-2021,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Female,1433
2020-2021,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Male,1495
2020-2021,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,564
2020-2021,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,531
2020-2021,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Female,288
2020-2021,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Male,333
2020-2021,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Female,822
2020-2021,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Male,860
2020-2021,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Female,170
2020-2021,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Male,237
2020-2021,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Female,4681
2020-2021,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Male,5084
2020-2021,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Female,365
2020-2021,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Male,405
2020-2021,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Female,5007
2020-2021,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Male,5199
2020-2021,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Female,915
2020-2021,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Male,1015
2020-2021,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Female,3667
2020-2021,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Male,3836
2020-2021,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Female,338
2020-2021,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Male,364
2020-2021,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Female,65
2020-2021,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Male,77
2020-2021,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Female,54
2020-2021,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Male,75
2020-2021,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Female,1358
2020-2021,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Male,1385
2020-2021,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Female,90
2020-2021,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Male,98
2020-2021,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Female,224
2020-2021,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Male,259
2020-2021,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Female,1026
2020-2021,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Male,1048
2020-2021,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Female,27
2020-2021,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Male,22
2020-2021,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Female,397
2020-2021,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Male,409
2020-2021,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Female,635
2020-2021,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Male,691
2020-2021,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Female,171
2020-2021,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Male,173
2020-2021,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Female,190
2020-2021,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Male,176
2020-2021,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Female,876
2020-2021,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Male,877
2020-2021,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Female,210
2020-2021,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Male,202
2020-2021,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Female,238
2020-2021,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Male,251
2020-2021,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Female,1236
2020-2021,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Male,1374
2020-2021,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Female,22981
2020-2021,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Male,24080
2020-2021,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Female,1959
2020-2021,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Male,2062
2020-2021,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Female,275
2020-2021,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Male,243
2020-2021,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Female,322
2020-2021,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Male,377
2020-2021,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,4076
2020-2021,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,4191
2020-2021,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Female,2335
2020-2021,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Male,1859
2020-2021,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Female,58
2020-2021,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Male,59
2020-2021,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Female,2736
2020-2021,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Male,2859
2020-2021,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Female,6575
2020-2021,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Male,6899
2020-2021,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Female,428
2020-2021,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Male,422
2020-2021,04,HARRIS COUNTY,101838,SOUTHWEST SCHOOL,OPEN ENROLLMENT CHARTER,Female,822
2020-2021,04,HARRIS COUNTY,101838,SOUTHWEST SCHOOL,OPEN ENROLLMENT CHARTER,Male,881
2020-2021,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Female,395
2020-2021,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Male,417
2020-2021,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Female,2067
2020-2021,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Male,2103
2020-2021,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Female,16218
2020-2021,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Male,17070
2020-2021,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Female,55
2020-2021,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Male,51
2020-2021,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Female,999
2020-2021,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Male,1007
2020-2021,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Female,16327
2020-2021,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Male,17240
2020-2021,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Female,147
2020-2021,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Male,159
2020-2021,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Female,1744
2020-2021,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Male,1875
2020-2021,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Female,109
2020-2021,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Male,131
2020-2021,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Female,189
2020-2021,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Male,169
2020-2021,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Female,166
2020-2021,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Male,161
2020-2021,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,206
2020-2021,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,185
2020-2021,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Female,1640
2020-2021,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Male,1676
2020-2021,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Female,293
2020-2021,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Male,302
2020-2021,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Female,499
