T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2022-2023,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2022-2023,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Male,116
2022-2023,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,231
2022-2023,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,270
2022-2023,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Female,264
2022-2023,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Male,242
2022-2023,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Female,6621
2022-2023,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Male,6927
2022-2023,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,22158
2022-2023,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,23097
2022-2023,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY SCHOOLS,OPEN ENROLLMENT CHARTER,Female,80
2022-2023,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY SCHOOLS,OPEN ENROLLMENT CHARTER,Male,76
2022-2023,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Female,327
2022-2023,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Male,330
2022-2023,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Female,4503
2022-2023,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Male,4851
2022-2023,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Female,731
2022-2023,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Male,764
2022-2023,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Female,1535
2022-2023,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Male,1642
2022-2023,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Female,4882
2022-2023,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Male,5065
2022-2023,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Female,86
2022-2023,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Male,95
2022-2023,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Female,4054
2022-2023,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Male,4393
2022-2023,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Female,99
2022-2023,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Male,112
2022-2023,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Female,336
2022-2023,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Male,348
2022-2023,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Female,<10
2022-2023,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Male,<10
2022-2023,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Female,102
2022-2023,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Male,138
2022-2023,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Female,323
2022-2023,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Male,365
2022-2023,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Female,1376
2022-2023,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Male,1425
2022-2023,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Female,124
2022-2023,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Male,146
2022-2023,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Female,2080
2022-2023,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Male,2263
2022-2023,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Female,410
2022-2023,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Male,413
2022-2023,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Female,256
2022-2023,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Male,311
2022-2023,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Female,404
2022-2023,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Male,511
2022-2023,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Female,269
2022-2023,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Male,277
2022-2023,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Female,137
2022-2023,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Male,182
2022-2023,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Female,7598
2022-2023,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Male,7930
2022-2023,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Female,221
2022-2023,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Male,255
2022-2023,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Female,1971
2022-2023,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Male,2344
2022-2023,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,OPEN ENROLLMENT CHARTER,Female,2669
2022-2023,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,OPEN ENROLLMENT CHARTER,Male,2975
2022-2023,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Female,360
2022-2023,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Male,327
2022-2023,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Female,525
2022-2023,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Male,541
2022-2023,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Female,257
2022-2023,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Male,248
2022-2023,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Female,1403
2022-2023,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Male,1505
2022-2023,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,246
2022-2023,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,218
2022-2023,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Female,3472
2022-2023,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Male,3767
2022-2023,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Female,1454
2022-2023,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Male,1557
2022-2023,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,561
2022-2023,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,552
2022-2023,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Female,296
2022-2023,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Male,348
2022-2023,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Female,878
2022-2023,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Male,884
2022-2023,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Female,155
2022-2023,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Male,205
2022-2023,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Female,4685
2022-2023,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Male,5047
2022-2023,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Female,389
2022-2023,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Male,442
2022-2023,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Female,5310
2022-2023,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Male,5680
2022-2023,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Female,921
2022-2023,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Male,1037
2022-2023,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Female,3786
2022-2023,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Male,3981
2022-2023,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Female,342
2022-2023,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Male,382
2022-2023,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Female,58
2022-2023,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Male,66
2022-2023,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Female,50
2022-2023,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Male,66
2022-2023,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Female,1340
2022-2023,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Male,1432
2022-2023,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Female,107
2022-2023,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Male,106
2022-2023,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Female,210
2022-2023,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Male,274
2022-2023,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Female,994
2022-2023,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Male,1077
2022-2023,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Female,38
2022-2023,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Male,32
2022-2023,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Female,364
2022-2023,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Male,388
2022-2023,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Female,614
2022-2023,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Male,654
2022-2023,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Female,214
2022-2023,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Male,227
2022-2023,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Female,186
2022-2023,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Male,163
2022-2023,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Female,923
2022-2023,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Male,962
2022-2023,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Female,223
2022-2023,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Male,219
2022-2023,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Female,301
2022-2023,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Male,288
2022-2023,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Female,1205
2022-2023,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Male,1355
2022-2023,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Female,23407
2022-2023,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Male,24436
2022-2023,20,BEXAR COUNTY,015830,SOMERSET ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Female,1520
2022-2023,20,BEXAR COUNTY,015830,SOMERSET ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Male,1577
2022-2023,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Female,2012
2022-2023,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Male,2135
2022-2023,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Female,279
2022-2023,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Male,254
2022-2023,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Female,315
2022-2023,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Male,360
2022-2023,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,3859
2022-2023,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,4013
2022-2023,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Female,2414
2022-2023,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Male,1968
2022-2023,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Female,67
2022-2023,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Male,59
2022-2023,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Female,2924
2022-2023,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Male,3041
2022-2023,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Female,6748
2022-2023,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Male,6999
2022-2023,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Female,389
2022-2023,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Male,398
2022-2023,04,HARRIS COUNTY,101838,SOUTHWEST PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,762
2022-2023,04,HARRIS COUNTY,101838,SOUTHWEST PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,816
2022-2023,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Female,342
2022-2023,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Male,401
2022-2023,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Female,2394
2022-2023,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Male,2472
2022-2023,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Female,16417
2022-2023,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Male,17232
2022-2023,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Female,54
2022-2023,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Male,38
2022-2023,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Female,1048
2022-2023,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Male,1023
2022-2023,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Female,16594
2022-2023,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Male,17520
2022-2023,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Female,152
2022-2023,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Male,158
2022-2023,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Female,1975
2022-2023,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Male,2145
2022-2023,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Female,110
2022-2023,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Male,115
2022-2023,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Female,187
2022-2023,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Male,175
2022-2023,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Female,165
2022-2023,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Male,165
2022-2023,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,185
2022-2023,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,196
2022-2023,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Female,1804
2022-2023,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Male,1837
2022-2023,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Female,289
2022-2023,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Male,315
2022-2023,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Female,481
2022-2023,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Male,600
2022-2023,04,HARRIS COUNTY,101859,STEP CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,288
2022-2023,04,HARRIS COUNTY,101859,STEP CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,281
2022-2023,07,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,120
2022-2023,07,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,132
2022-2023,11,ERATH COUNTY,072903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,Female,1823
2022-2023,11,ERATH COUNTY,072903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,Male,1907
2022-2023,15,STERLING COUNTY,216901,STERLING CITY ISD,TRADITIONAL ISD/CSD,Female,180
2022-2023,15,STERLING COUNTY,216901,STERLING CITY ISD,TRADITIONAL ISD/CSD,Male,171
2022-2023,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,Female,426
2022-2023,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,Male,431
2022-2023,16,SHERMAN COUNTY,211902,STRATFORD ISD,TRADITIONAL ISD/CSD,Female,272
2022-2023,16,SHERMAN COUNTY,211902,STRATFORD ISD,TRADITIONAL ISD/CSD,Male,303
2022-2023,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,Female,84
2022-2023,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,Male,90
2022-2023,17,LAMB COUNTY,140908,SUDAN ISD,TRADITIONAL ISD/CSD,Female,222
2022-2023,17,LAMB COUNTY,140908,SUDAN ISD,TRADITIONAL ISD/CSD,Male,252
2022-2023,08,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,Female,103
2022-2023,08,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,Male,124
2022-2023,08,HOPKINS COUNTY,112901,SULPHUR SPRINGS ISD,TRADITIONAL ISD/CSD,Female,2105
2022-2023,08,HOPKINS COUNTY,112901,SULPHUR SPRINGS ISD,TRADITIONAL ISD/CSD,Male,2256
2022-2023,17,HOCKLEY COUNTY,110907,SUNDOWN ISD,TRADITIONAL ISD/CSD,Female,284
2022-2023,17,HOCKLEY COUNTY,110907,SUNDOWN ISD,TRADITIONAL ISD/CSD,Male,308
2022-2023,10,DALLAS COUNTY,057919,SUNNYVALE ISD,TRADITIONAL ISD/CSD,Female,1026
2022-2023,10,DALLAS COUNTY,057919,SUNNYVALE ISD,TRADITIONAL ISD/CSD,Male,1179
2022-2023,16,MOORE COUNTY,171902,SUNRAY COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,352
2022-2023,16,MOORE COUNTY,171902,SUNRAY COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,323
2022-2023,04,BRAZORIA COUNTY,020906,SWEENY ISD,TRADITIONAL ISD/CSD,Female,938
2022-2023,04,BRAZORIA COUNTY,020906,SWEENY ISD,TRADITIONAL ISD/CSD,Male,960
2022-2023,03,LAVACA COUNTY,143905,SWEET HOME ISD,TRADITIONAL ISD/CSD,Female,79
2022-2023,03,LAVACA COUNTY,143905,SWEET HOME ISD,TRADITIONAL ISD/CSD,Male,66
2022-2023,14,NOLAN COUNTY,177902,SWEETWATER ISD,TRADITIONAL ISD/CSD,Female,920
2022-2023,14,NOLAN COUNTY,177902,SWEETWATER ISD,TRADITIONAL ISD/CSD,Male,1022
2022-2023,02,SAN PATRICIO COUNTY,205907,TAFT ISD,TRADITIONAL ISD/CSD,Female,400
2022-2023,02,SAN PATRICIO COUNTY,205907,TAFT ISD,TRADITIONAL ISD/CSD,Male,422
2022-2023,17,LYNN COUNTY,153904,TAHOKA ISD,TRADITIONAL ISD/CSD,Female,284
2022-2023,17,LYNN COUNTY,153904,TAHOKA ISD,TRADITIONAL ISD/CSD,Male,311
2022-2023,04,LIBERTY COUNTY,146907,TARKINGTON ISD,TRADITIONAL ISD/CSD,Female,941
2022-2023,04,LIBERTY COUNTY,146907,TARKINGTON ISD,TRADITIONAL ISD/CSD,Male,952
2022-2023,07,RUSK COUNTY,201910,TATUM ISD,TRADITIONAL ISD/CSD,Female,714
2022-2023,07,RUSK COUNTY,201910,TATUM ISD,TRADITIONAL ISD/CSD,Male,762
2022-2023,13,WILLIAMSON COUNTY,246911,TAYLOR ISD,TRADITIONAL ISD/CSD,Female,1542
2022-2023,13,WILLIAMSON COUNTY,246911,TAYLOR ISD,TRADITIONAL ISD/CSD,Male,1596
2022-2023,12,FREESTONE COUNTY,081904,TEAGUE ISD,TRADITIONAL ISD/CSD,Female,609
2022-2023,12,FREESTONE COUNTY,081904,TEAGUE ISD,TRADITIONAL ISD/CSD,Male,607
2022-2023,05,JEFFERSON COUNTY,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,OPEN ENROLLMENT CHARTER,Female,167
2022-2023,05,JEFFERSON COUNTY,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,OPEN ENROLLMENT CHARTER,Male,170
2022-2023,12,BELL COUNTY,014909,TEMPLE ISD,TRADITIONAL ISD/CSD,Female,4217
2022-2023,12,BELL COUNTY,014909,TEMPLE ISD,TRADITIONAL ISD/CSD,Male,4398
2022-2023,07,SHELBY COUNTY,210904,TENAHA ISD,TRADITIONAL ISD/CSD,Female,217
2022-2023,07,SHELBY COUNTY,210904,TENAHA ISD,TRADITIONAL ISD/CSD,Male,238
2022-2023,18,BREWSTER COUNTY,022004,TERLINGUA CSD,TRADITIONAL ISD/CSD,Female,62
2022-2023,18,BREWSTER COUNTY,022004,TERLINGUA CSD,TRADITIONAL ISD/CSD,Male,60
2022-2023,18,TERRELL COUNTY,222901,TERRELL COUNTY ISD,TRADITIONAL ISD/CSD,Female,66
2022-2023,18,TERRELL COUNTY,222901,TERRELL COUNTY ISD,TRADITIONAL ISD/CSD,Male,63
2022-2023,10,KAUFMAN COUNTY,129906,TERRELL ISD,TRADITIONAL ISD/CSD,Female,2570
2022-2023,10,KAUFMAN COUNTY,129906,TERRELL ISD,TRADITIONAL ISD/CSD,Male,2638
2022-2023,10,DALLAS COUNTY,057804,TEXANS CAN ACADEMIES,OPEN ENROLLMENT CHARTER,Female,1756
2022-2023,10,DALLAS COUNTY,057804,TEXANS CAN ACADEMIES,OPEN ENROLLMENT CHARTER,Male,2034
2022-2023,08,BOWIE COUNTY,019907,TEXARKANA ISD,TRADITIONAL ISD/CSD,Female,3576
2022-2023,08,BOWIE COUNTY,019907,TEXARKANA ISD,TRADITIONAL ISD/CSD,Male,3604
2022-2023,04,GALVESTON COUNTY,084906,TEXAS CITY ISD,TRADITIONAL ISD/CSD,Female,3861
2022-2023,04,GALVESTON COUNTY,084906,TEXAS CITY ISD,TRADITIONAL ISD/CSD,Male,4029
2022-2023,14,TAYLOR COUNTY,221801,TEXAS COLLEGE PREPARATORY ACADEMIES,OPEN ENROLLMENT CHARTER,Female,8563
2022-2023,14,TAYLOR COUNTY,221801,TEXAS COLLEGE PREPARATORY ACADEMIES,OPEN ENROLLMENT CHARTER,Male,7915
2022-2023,13,TRAVIS COUNTY,227805,TEXAS EMPOWERMENT ACADEMY,OPEN ENROLLMENT CHARTER,Female,193
