T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2021-2022,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2021-2022,05,JEFFERSON COUNTY,123913,SABINE PASS ISD,TRADITIONAL ISD/CSD,Female,185
2021-2022,05,JEFFERSON COUNTY,123913,SABINE PASS ISD,TRADITIONAL ISD/CSD,Male,180
2021-2022,09,MONTAGUE COUNTY,169911,SAINT JO ISD,TRADITIONAL ISD/CSD,Female,154
2021-2022,09,MONTAGUE COUNTY,169911,SAINT JO ISD,TRADITIONAL ISD/CSD,Male,168
2021-2022,12,BELL COUNTY,014908,SALADO ISD,TRADITIONAL ISD/CSD,Female,1070
2021-2022,12,BELL COUNTY,014908,SALADO ISD,TRADITIONAL ISD/CSD,Male,1172
2021-2022,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Female,125
2021-2022,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Male,119
2021-2022,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,210
2021-2022,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,222
2021-2022,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Female,276
2021-2022,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Male,242
2021-2022,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Female,6811
2021-2022,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Male,7049
2021-2022,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,21968
2021-2022,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,22742
2021-2022,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY SCHOOLS,OPEN ENROLLMENT CHARTER,Female,101
2021-2022,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY SCHOOLS,OPEN ENROLLMENT CHARTER,Male,104
2021-2022,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Female,321
2021-2022,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Male,341
2021-2022,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Female,4416
2021-2022,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Male,4795
2021-2022,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Female,710
2021-2022,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Male,743
2021-2022,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Female,1556
2021-2022,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Male,1637
2021-2022,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Female,4861
2021-2022,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Male,5009
2021-2022,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Female,99
2021-2022,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Male,92
2021-2022,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Female,3958
2021-2022,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Male,4213
2021-2022,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Female,108
2021-2022,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Male,115
2021-2022,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Female,353
2021-2022,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Male,378
2021-2022,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Female,<10
2021-2022,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Male,<10
2021-2022,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Female,112
2021-2022,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Male,137
2021-2022,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Female,330
2021-2022,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Male,363
2021-2022,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Female,1349
2021-2022,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Male,1401
2021-2022,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Female,112
2021-2022,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Male,141
2021-2022,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Female,2117
2021-2022,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Male,2248
2021-2022,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Female,394
2021-2022,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Male,387
2021-2022,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Female,255
2021-2022,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Male,289
2021-2022,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Female,370
2021-2022,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Male,479
2021-2022,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Female,253
2021-2022,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Male,246
2021-2022,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Female,135
2021-2022,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Male,171
2021-2022,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Female,7756
2021-2022,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Male,8134
2021-2022,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Female,238
2021-2022,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Male,261
2021-2022,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Female,1825
2021-2022,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Male,2147
2021-2022,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,OPEN ENROLLMENT CHARTER,Female,2487
2021-2022,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,OPEN ENROLLMENT CHARTER,Male,2801
2021-2022,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Female,354
2021-2022,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Male,346
2021-2022,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Female,562
2021-2022,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Male,523
2021-2022,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Female,266
2021-2022,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Male,253
2021-2022,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Female,1347
2021-2022,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Male,1480
2021-2022,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,257
2021-2022,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,238
2021-2022,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Female,3369
2021-2022,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Male,3695
2021-2022,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Female,1422
2021-2022,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Male,1539
2021-2022,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,503
2021-2022,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,506
2021-2022,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Female,285
2021-2022,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Male,335
2021-2022,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Female,848
2021-2022,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Male,898
2021-2022,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Female,162
2021-2022,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Male,220
2021-2022,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Female,4551
2021-2022,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Male,4952
2021-2022,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Female,363
2021-2022,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Male,412
2021-2022,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Female,5171
2021-2022,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Male,5399
2021-2022,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Female,902
2021-2022,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Male,1011
2021-2022,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Female,3767
2021-2022,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Male,3952
2021-2022,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Female,349
2021-2022,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Male,361
2021-2022,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Female,61
2021-2022,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Male,67
2021-2022,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Female,57
2021-2022,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Male,61
2021-2022,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Female,1312
2021-2022,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Male,1406
2021-2022,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Female,90
2021-2022,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Male,97
2021-2022,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Female,219
2021-2022,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Male,254
2021-2022,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Female,985
2021-2022,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Male,1049
2021-2022,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Female,32
2021-2022,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Male,31
2021-2022,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Female,383
2021-2022,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Male,403
2021-2022,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Female,624
2021-2022,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Male,660
2021-2022,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Female,195
2021-2022,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Male,188
2021-2022,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Female,187
2021-2022,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Male,174
2021-2022,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Female,847
2021-2022,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Male,941
2021-2022,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Female,209
2021-2022,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Male,208
2021-2022,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Female,261
2021-2022,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Male,269
2021-2022,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Female,1200
2021-2022,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Male,1358
2021-2022,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Female,22988
2021-2022,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Male,24290
2021-2022,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Female,1931
2021-2022,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Male,2027
2021-2022,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Female,290
2021-2022,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Male,254
2021-2022,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Female,331
2021-2022,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Male,360
2021-2022,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,3939
2021-2022,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,3983
2021-2022,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Female,2369
2021-2022,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Male,1882
2021-2022,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Female,61
2021-2022,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Male,54
2021-2022,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Female,2752
2021-2022,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Male,2768
2021-2022,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Female,6481
2021-2022,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Male,6796
2021-2022,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Female,395
2021-2022,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Male,400
2021-2022,04,HARRIS COUNTY,101838,SOUTHWEST SCHOOL,OPEN ENROLLMENT CHARTER,Female,732
2021-2022,04,HARRIS COUNTY,101838,SOUTHWEST SCHOOL,OPEN ENROLLMENT CHARTER,Male,795
2021-2022,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Female,377
2021-2022,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Male,409
2021-2022,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Female,2175
2021-2022,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Male,2209
2021-2022,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Female,16335
2021-2022,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Male,17210
2021-2022,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Female,53
2021-2022,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Male,46
2021-2022,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Female,1032
2021-2022,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Male,1006
2021-2022,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Female,16202
2021-2022,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Male,17223
2021-2022,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Female,144
2021-2022,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Male,152
2021-2022,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Female,1856
2021-2022,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Male,2032
2021-2022,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Female,100
2021-2022,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Male,121
2021-2022,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Female,197
2021-2022,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Male,174
2021-2022,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Female,154
2021-2022,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Male,162
2021-2022,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,203
2021-2022,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,198
2021-2022,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Female,1744
2021-2022,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Male,1769
2021-2022,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Female,303
2021-2022,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Male,317
2021-2022,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Female,509
2021-2022,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Male,594
2021-2022,04,HARRIS COUNTY,101859,STEP CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,264
2021-2022,04,HARRIS COUNTY,101859,STEP CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,294
2021-2022,07,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,123
2021-2022,07,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,133
2021-2022,11,ERATH COUNTY,072903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,Female,1826
2021-2022,11,ERATH COUNTY,072903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,Male,1869
2021-2022,15,STERLING COUNTY,216901,STERLING CITY ISD,TRADITIONAL ISD/CSD,Female,175
2021-2022,15,STERLING COUNTY,216901,STERLING CITY ISD,TRADITIONAL ISD/CSD,Male,162
2021-2022,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,Female,409
2021-2022,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,Male,408
2021-2022,16,SHERMAN COUNTY,211902,STRATFORD ISD,TRADITIONAL ISD/CSD,Female,275
2021-2022,16,SHERMAN COUNTY,211902,STRATFORD ISD,TRADITIONAL ISD/CSD,Male,306
2021-2022,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,Female,81
2021-2022,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,Male,81
2021-2022,17,LAMB COUNTY,140908,SUDAN ISD,TRADITIONAL ISD/CSD,Female,225
2021-2022,17,LAMB COUNTY,140908,SUDAN ISD,TRADITIONAL ISD/CSD,Male,258
2021-2022,08,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,Female,96
2021-2022,08,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,Male,107
2021-2022,08,HOPKINS COUNTY,112901,SULPHUR SPRINGS ISD,TRADITIONAL ISD/CSD,Female,2117
2021-2022,08,HOPKINS COUNTY,112901,SULPHUR SPRINGS ISD,TRADITIONAL ISD/CSD,Male,2222
2021-2022,17,HOCKLEY COUNTY,110907,SUNDOWN ISD,TRADITIONAL ISD/CSD,Female,286
2021-2022,17,HOCKLEY COUNTY,110907,SUNDOWN ISD,TRADITIONAL ISD/CSD,Male,306
2021-2022,10,DALLAS COUNTY,057919,SUNNYVALE ISD,TRADITIONAL ISD/CSD,Female,1002
2021-2022,10,DALLAS COUNTY,057919,SUNNYVALE ISD,TRADITIONAL ISD/CSD,Male,1109
2021-2022,16,MOORE COUNTY,171902,SUNRAY COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,309
2021-2022,16,MOORE COUNTY,171902,SUNRAY COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,310
2021-2022,04,BRAZORIA COUNTY,020906,SWEENY ISD,TRADITIONAL ISD/CSD,Female,899
2021-2022,04,BRAZORIA COUNTY,020906,SWEENY ISD,TRADITIONAL ISD/CSD,Male,954
2021-2022,03,LAVACA COUNTY,143905,SWEET HOME ISD,TRADITIONAL ISD/CSD,Female,63
2021-2022,03,LAVACA COUNTY,143905,SWEET HOME ISD,TRADITIONAL ISD/CSD,Male,73
2021-2022,14,NOLAN COUNTY,177902,SWEETWATER ISD,TRADITIONAL ISD/CSD,Female,972
2021-2022,14,NOLAN COUNTY,177902,SWEETWATER ISD,TRADITIONAL ISD/CSD,Male,1082
2021-2022,02,SAN PATRICIO COUNTY,205907,TAFT ISD,TRADITIONAL ISD/CSD,Female,424
2021-2022,02,SAN PATRICIO COUNTY,205907,TAFT ISD,TRADITIONAL ISD/CSD,Male,464
2021-2022,17,LYNN COUNTY,153904,TAHOKA ISD,TRADITIONAL ISD/CSD,Female,279
2021-2022,17,LYNN COUNTY,153904,TAHOKA ISD,TRADITIONAL ISD/CSD,Male,319
2021-2022,04,LIBERTY COUNTY,146907,TARKINGTON ISD,TRADITIONAL ISD/CSD,Female,889
2021-2022,04,LIBERTY COUNTY,146907,TARKINGTON ISD,TRADITIONAL ISD/CSD,Male,920
2021-2022,07,RUSK COUNTY,201910,TATUM ISD,TRADITIONAL ISD/CSD,Female,706
2021-2022,07,RUSK COUNTY,201910,TATUM ISD,TRADITIONAL ISD/CSD,Male,769
2021-2022,13,WILLIAMSON COUNTY,246911,TAYLOR ISD,TRADITIONAL ISD/CSD,Female,1460
2021-2022,13,WILLIAMSON COUNTY,246911,TAYLOR ISD,TRADITIONAL ISD/CSD,Male,1580
2021-2022,12,FREESTONE COUNTY,081904,TEAGUE ISD,TRADITIONAL ISD/CSD,Female,582
2021-2022,12,FREESTONE COUNTY,081904,TEAGUE ISD,TRADITIONAL ISD/CSD,Male,601
2021-2022,05,JEFFERSON COUNTY,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,OPEN ENROLLMENT CHARTER,Female,207
2021-2022,05,JEFFERSON COUNTY,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,OPEN ENROLLMENT CHARTER,Male,161
2021-2022,12,BELL COUNTY,014909,TEMPLE ISD,TRADITIONAL ISD/CSD,Female,4120
2021-2022,12,BELL COUNTY,014909,TEMPLE ISD,TRADITIONAL ISD/CSD,Male,4325
2021-2022,07,SHELBY COUNTY,210904,TENAHA ISD,TRADITIONAL ISD/CSD,Female,228
2021-2022,07,SHELBY COUNTY,210904,TENAHA ISD,TRADITIONAL ISD/CSD,Male,245
2021-2022,18,BREWSTER COUNTY,022004,TERLINGUA CSD,TRADITIONAL ISD/CSD,Female,59
2021-2022,18,BREWSTER COUNTY,022004,TERLINGUA CSD,TRADITIONAL ISD/CSD,Male,52
2021-2022,18,TERRELL COUNTY,222901,TERRELL COUNTY ISD,TRADITIONAL ISD/CSD,Female,72
2021-2022,18,TERRELL COUNTY,222901,TERRELL COUNTY ISD,TRADITIONAL ISD/CSD,Male,61
2021-2022,10,KAUFMAN COUNTY,129906,TERRELL ISD,TRADITIONAL ISD/CSD,Female,2446
2021-2022,10,KAUFMAN COUNTY,129906,TERRELL ISD,TRADITIONAL ISD/CSD,Male,2527
2021-2022,10,DALLAS COUNTY,057804,TEXANS CAN ACADEMIES,OPEN ENROLLMENT CHARTER,Female,2411
2021-2022,10,DALLAS COUNTY,057804,TEXANS CAN ACADEMIES,OPEN ENROLLMENT CHARTER,Male,2626
2021-2022,08,BOWIE COUNTY,019907,TEXARKANA ISD,TRADITIONAL ISD/CSD,Female,3597
2021-2022,08,BOWIE COUNTY,019907,TEXARKANA ISD,TRADITIONAL ISD/CSD,Male,3559
2021-2022,04,GALVESTON COUNTY,084906,TEXAS CITY ISD,TRADITIONAL ISD/CSD,Female,3779
