T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2023-2024,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2023-2024,10,ROCKWALL COUNTY,199901,ROCKWALL ISD,TRADITIONAL ISD/CSD,Female,9133
2023-2024,10,ROCKWALL COUNTY,199901,ROCKWALL ISD,TRADITIONAL ISD/CSD,Male,9665
2023-2024,12,BELL COUNTY,014907,ROGERS ISD,TRADITIONAL ISD/CSD,Female,425
2023-2024,12,BELL COUNTY,014907,ROGERS ISD,TRADITIONAL ISD/CSD,Male,450
2023-2024,01,STARR COUNTY,214903,ROMA ISD,TRADITIONAL ISD/CSD,Female,2971
2023-2024,01,STARR COUNTY,214903,ROMA ISD,TRADITIONAL ISD/CSD,Male,2961
2023-2024,17,LUBBOCK COUNTY,152908,ROOSEVELT ISD,TRADITIONAL ISD/CSD,Female,546
2023-2024,17,LUBBOCK COUNTY,152908,ROOSEVELT ISD,TRADITIONAL ISD/CSD,Male,576
2023-2024,17,HOCKLEY COUNTY,110905,ROPES ISD,TRADITIONAL ISD/CSD,Female,277
2023-2024,17,HOCKLEY COUNTY,110905,ROPES ISD,TRADITIONAL ISD/CSD,Male,299
2023-2024,14,NOLAN COUNTY,177901,ROSCOE COLLEGIATE ISD,TRADITIONAL ISD/CSD,Female,4191
2023-2024,14,NOLAN COUNTY,177901,ROSCOE COLLEGIATE ISD,TRADITIONAL ISD/CSD,Male,4234
2023-2024,12,FALLS COUNTY,073905,ROSEBUD-LOTT ISD,TRADITIONAL ISD/CSD,Female,382
2023-2024,12,FALLS COUNTY,073905,ROSEBUD-LOTT ISD,TRADITIONAL ISD/CSD,Male,374
2023-2024,14,FISHER COUNTY,076904,ROTAN ISD,TRADITIONAL ISD/CSD,Female,134
2023-2024,14,FISHER COUNTY,076904,ROTAN ISD,TRADITIONAL ISD/CSD,Male,137
2023-2024,13,WILLIAMSON COUNTY,246909,ROUND ROCK ISD,TRADITIONAL ISD/CSD,Female,22317
2023-2024,13,WILLIAMSON COUNTY,246909,ROUND ROCK ISD,TRADITIONAL ISD/CSD,Male,23880
2023-2024,13,FAYETTE COUNTY,075908,ROUND TOP-CARMINE ISD,TRADITIONAL ISD/CSD,Female,147
2023-2024,13,FAYETTE COUNTY,075908,ROUND TOP-CARMINE ISD,TRADITIONAL ISD/CSD,Male,93
2023-2024,04,WALLER COUNTY,237905,ROYAL ISD,TRADITIONAL ISD/CSD,Female,1314
2023-2024,04,WALLER COUNTY,237905,ROYAL ISD,TRADITIONAL ISD/CSD,Male,1415
2023-2024,20,BEXAR COUNTY,015842,ROYAL PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,172
2023-2024,20,BEXAR COUNTY,015842,ROYAL PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,173
2023-2024,10,ROCKWALL COUNTY,199902,ROYSE CITY ISD,TRADITIONAL ISD/CSD,Female,4527
2023-2024,10,ROCKWALL COUNTY,199902,ROYSE CITY ISD,TRADITIONAL ISD/CSD,Male,4844
2023-2024,14,HASKELL COUNTY,104903,RULE ISD,TRADITIONAL ISD/CSD,Female,69
2023-2024,14,HASKELL COUNTY,104903,RULE ISD,TRADITIONAL ISD/CSD,Male,61
2023-2024,03,KARNES COUNTY,128903,RUNGE ISD,TRADITIONAL ISD/CSD,Female,91
2023-2024,03,KARNES COUNTY,128903,RUNGE ISD,TRADITIONAL ISD/CSD,Male,105
2023-2024,07,CHEROKEE COUNTY,037907,RUSK ISD,TRADITIONAL ISD/CSD,Female,992
2023-2024,07,CHEROKEE COUNTY,037907,RUSK ISD,TRADITIONAL ISD/CSD,Male,1065
2023-2024,10,GRAYSON COUNTY,091914,S AND S CISD,TRADITIONAL ISD/CSD,Female,480
2023-2024,10,GRAYSON COUNTY,091914,S AND S CISD,TRADITIONAL ISD/CSD,Male,475
2023-2024,20,UVALDE COUNTY,232902,SABINAL ISD,TRADITIONAL ISD/CSD,Female,213
2023-2024,20,UVALDE COUNTY,232902,SABINAL ISD,TRADITIONAL ISD/CSD,Male,253
2023-2024,07,GREGG COUNTY,092906,SABINE ISD,TRADITIONAL ISD/CSD,Female,772
2023-2024,07,GREGG COUNTY,092906,SABINE ISD,TRADITIONAL ISD/CSD,Male,808
2023-2024,05,JEFFERSON COUNTY,123913,SABINE PASS ISD,TRADITIONAL ISD/CSD,Female,177
2023-2024,05,JEFFERSON COUNTY,123913,SABINE PASS ISD,TRADITIONAL ISD/CSD,Male,181
2023-2024,09,MONTAGUE COUNTY,169911,SAINT JO ISD,TRADITIONAL ISD/CSD,Female,176
2023-2024,09,MONTAGUE COUNTY,169911,SAINT JO ISD,TRADITIONAL ISD/CSD,Male,170
2023-2024,12,BELL COUNTY,014908,SALADO ISD,TRADITIONAL ISD/CSD,Female,1145
2023-2024,12,BELL COUNTY,014908,SALADO ISD,TRADITIONAL ISD/CSD,Male,1201
2023-2024,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Female,131
2023-2024,08,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,Male,122
2023-2024,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,225
2023-2024,06,WALKER COUNTY,236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,243
2023-2024,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Female,250
2023-2024,10,FANNIN COUNTY,074917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,Male,234
2023-2024,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Female,6457
2023-2024,15,TOM GREEN COUNTY,226903,SAN ANGELO ISD,TRADITIONAL ISD/CSD,Male,6723
2023-2024,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,22044
2023-2024,20,BEXAR COUNTY,015907,SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,22626
2023-2024,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY SCHOOLS,OPEN ENROLLMENT CHARTER,Female,66
2023-2024,20,BEXAR COUNTY,015840,SAN ANTONIO PREPARATORY SCHOOLS,OPEN ENROLLMENT CHARTER,Male,73
2023-2024,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Female,303
2023-2024,07,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,Male,319
2023-2024,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Female,4399
2023-2024,01,CAMERON COUNTY,031912,SAN BENITO CISD,TRADITIONAL ISD/CSD,Male,4727
2023-2024,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Female,749
2023-2024,02,DUVAL COUNTY,066902,SAN DIEGO ISD,TRADITIONAL ISD/CSD,Male,764
2023-2024,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Female,1474
2023-2024,19,EL PASO COUNTY,071904,SAN ELIZARIO ISD,TRADITIONAL ISD/CSD,Male,1535
2023-2024,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Female,4846
2023-2024,15,VAL VERDE COUNTY,233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,Male,5061
2023-2024,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Female,80
2023-2024,01,STARR COUNTY,214902,SAN ISIDRO ISD,TRADITIONAL ISD/CSD,Male,83
2023-2024,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Female,3993
2023-2024,13,HAYS COUNTY,105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,Male,4318
2023-2024,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Female,101
2023-2024,01,WILLACY COUNTY,245904,SAN PERLITA ISD,TRADITIONAL ISD/CSD,Male,111
2023-2024,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Female,348
2023-2024,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,Male,390
2023-2024,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Female,<10
2023-2024,18,BREWSTER COUNTY,022903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,Male,<10
2023-2024,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Female,111
2023-2024,17,DAWSON COUNTY,058909,SANDS CISD,TRADITIONAL ISD/CSD,Male,135
2023-2024,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Female,343
2023-2024,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,Male,378
2023-2024,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Female,1355
2023-2024,11,DENTON COUNTY,061908,SANGER ISD,TRADITIONAL ISD/CSD,Male,1455
2023-2024,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Female,116
2023-2024,15,COLEMAN COUNTY,042903,SANTA ANNA ISD,TRADITIONAL ISD/CSD,Male,137
2023-2024,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Female,2120
2023-2024,04,GALVESTON COUNTY,084909,SANTA FE ISD,TRADITIONAL ISD/CSD,Male,2277
2023-2024,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Female,400
2023-2024,02,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,Male,409
2023-2024,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Female,242
2023-2024,01,CAMERON COUNTY,031913,SANTA MARIA ISD,TRADITIONAL ISD/CSD,Male,298
2023-2024,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Female,415
2023-2024,01,CAMERON COUNTY,031914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,Male,516
2023-2024,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Female,269
2023-2024,11,PALO PINTO COUNTY,182904,SANTO ISD,TRADITIONAL ISD/CSD,Male,287
2023-2024,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Female,137
2023-2024,10,FANNIN COUNTY,074911,SAVOY ISD,TRADITIONAL ISD/CSD,Male,165
2023-2024,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Female,7383
2023-2024,20,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,Male,7763
2023-2024,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Female,208
2023-2024,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,Male,243
2023-2024,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Female,2320
2023-2024,20,BEXAR COUNTY,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,OPEN ENROLLMENT CHARTER,Male,2733
2023-2024,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,OPEN ENROLLMENT CHARTER,Female,2809
2023-2024,20,BEXAR COUNTY,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,OPEN ENROLLMENT CHARTER,Male,3158
2023-2024,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Female,329
2023-2024,13,FAYETTE COUNTY,075903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,Male,334
2023-2024,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Female,514
2023-2024,10,KAUFMAN COUNTY,129910,SCURRY-ROSSER ISD,TRADITIONAL ISD/CSD,Male,532
2023-2024,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Female,255
2023-2024,17,GAINES COUNTY,083901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,Male,257
2023-2024,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Female,1480
2023-2024,06,AUSTIN COUNTY,008902,SEALY ISD,TRADITIONAL ISD/CSD,Male,1522
2023-2024,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,209
2023-2024,02,NUECES COUNTY,178808,SEASHORE CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Male,201
2023-2024,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Female,3512
2023-2024,20,GUADALUPE COUNTY,094901,SEGUIN ISD,TRADITIONAL ISD/CSD,Male,3802
2023-2024,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Female,1442
2023-2024,17,GAINES COUNTY,083903,SEMINOLE ISD,TRADITIONAL ISD/CSD,Male,1544
2023-2024,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,593
2023-2024,04,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,561
2023-2024,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Female,294
2023-2024,09,BAYLOR COUNTY,012901,SEYMOUR ISD,TRADITIONAL ISD/CSD,Male,339
2023-2024,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Female,838
2023-2024,17,LUBBOCK COUNTY,152909,SHALLOWATER ISD,TRADITIONAL ISD/CSD,Male,901
2023-2024,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Female,143
2023-2024,16,WHEELER COUNTY,242902,SHAMROCK ISD,TRADITIONAL ISD/CSD,Male,201
2023-2024,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Female,4719
2023-2024,01,HIDALGO COUNTY,108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,Male,5023
2023-2024,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Female,393
2023-2024,07,SHELBY COUNTY,210903,SHELBYVILLE ISD,TRADITIONAL ISD/CSD,Male,464
2023-2024,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Female,5354
2023-2024,04,HARRIS COUNTY,101924,SHELDON ISD,TRADITIONAL ISD/CSD,Male,5674
2023-2024,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Female,913
2023-2024,06,SAN JACINTO COUNTY,204904,SHEPHERD ISD,TRADITIONAL ISD/CSD,Male,1045
2023-2024,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Female,3840
2023-2024,10,GRAYSON COUNTY,091906,SHERMAN ISD,TRADITIONAL ISD/CSD,Male,4003
2023-2024,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Female,336
2023-2024,03,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,Male,381
2023-2024,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Female,74
2023-2024,14,COMANCHE COUNTY,047905,SIDNEY ISD,TRADITIONAL ISD/CSD,Male,78
2023-2024,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Female,52
2023-2024,19,HUDSPETH COUNTY,115902,SIERRA BLANCA ISD,TRADITIONAL ISD/CSD,Male,47
2023-2024,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Female,1296
2023-2024,05,HARDIN COUNTY,100904,SILSBEE ISD,TRADITIONAL ISD/CSD,Male,1358
2023-2024,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Female,107
2023-2024,16,BRISCOE COUNTY,023902,SILVERTON ISD,TRADITIONAL ISD/CSD,Male,116
2023-2024,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Female,219
2023-2024,08,BOWIE COUNTY,019909,SIMMS ISD,TRADITIONAL ISD/CSD,Male,286
2023-2024,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Female,956
2023-2024,02,SAN PATRICIO COUNTY,205906,SINTON ISD,TRADITIONAL ISD/CSD,Male,1067
2023-2024,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Female,41
2023-2024,11,COOKE COUNTY,049909,SIVELLS BEND ISD,TRADITIONAL ISD/CSD,Male,33
2023-2024,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Female,395
2023-2024,02,BEE COUNTY,013905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,Male,399
2023-2024,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Female,589
2023-2024,17,LUBBOCK COUNTY,152903,SLATON ISD,TRADITIONAL ISD/CSD,Male,658
2023-2024,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Female,227
2023-2024,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,Male,255
2023-2024,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Female,172
2023-2024,07,ANDERSON COUNTY,001909,SLOCUM ISD,TRADITIONAL ISD/CSD,Male,160
2023-2024,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Female,897
2023-2024,13,BASTROP COUNTY,011904,SMITHVILLE ISD,TRADITIONAL ISD/CSD,Male,937
2023-2024,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Female,219
2023-2024,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,Male,215
2023-2024,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Female,304
2023-2024,06,BURLESON COUNTY,026903,SNOOK ISD,TRADITIONAL ISD/CSD,Male,302
2023-2024,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Female,1132
2023-2024,14,SCURRY COUNTY,208902,SNYDER ISD,TRADITIONAL ISD/CSD,Male,1264
2023-2024,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Female,23025
2023-2024,19,EL PASO COUNTY,071909,SOCORRO ISD,TRADITIONAL ISD/CSD,Male,24279
2023-2024,20,BEXAR COUNTY,015830,SOMERSET ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Female,1368
2023-2024,20,BEXAR COUNTY,015830,SOMERSET ACADEMIES OF TEXAS,OPEN ENROLLMENT CHARTER,Male,1449
2023-2024,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Female,2099
2023-2024,20,BEXAR COUNTY,015909,SOMERSET ISD,TRADITIONAL ISD/CSD,Male,2153
2023-2024,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Female,275
2023-2024,06,BURLESON COUNTY,026902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,Male,261
2023-2024,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Female,314
2023-2024,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,Male,340
2023-2024,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Female,3627
2023-2024,20,BEXAR COUNTY,015908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,Male,3802
2023-2024,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Female,2458
2023-2024,01,CAMERON COUNTY,031916,SOUTH TEXAS ISD,TRADITIONAL ISD/CSD,Male,2073
2023-2024,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Female,67
2023-2024,17,GARZA COUNTY,085903,SOUTHLAND ISD,TRADITIONAL ISD/CSD,Male,60
2023-2024,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Female,2952
2023-2024,20,BEXAR COUNTY,015917,SOUTHSIDE ISD,TRADITIONAL ISD/CSD,Male,3081
2023-2024,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Female,6965
2023-2024,20,BEXAR COUNTY,015912,SOUTHWEST ISD,TRADITIONAL ISD/CSD,Male,7237
2023-2024,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Female,397
2023-2024,20,BEXAR COUNTY,015807,SOUTHWEST PREPARATORY SCHOOL,OPEN ENROLLMENT CHARTER,Male,395
2023-2024,04,HARRIS COUNTY,101838,SOUTHWEST PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,808
2023-2024,04,HARRIS COUNTY,101838,SOUTHWEST PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,817
2023-2024,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Female,333
2023-2024,16,HANSFORD COUNTY,098904,SPEARMAN ISD,TRADITIONAL ISD/CSD,Male,391
2023-2024,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Female,2595
2023-2024,06,MONTGOMERY COUNTY,170907,SPLENDORA ISD,TRADITIONAL ISD/CSD,Male,2626
2023-2024,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Female,16371
2023-2024,04,HARRIS COUNTY,101920,SPRING BRANCH ISD,TRADITIONAL ISD/CSD,Male,17036
2023-2024,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Female,51
2023-2024,16,HUTCHINSON COUNTY,117907,SPRING CREEK ISD,TRADITIONAL ISD/CSD,Male,32
2023-2024,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Female,994
2023-2024,07,GREGG COUNTY,092907,SPRING HILL ISD,TRADITIONAL ISD/CSD,Male,993
2023-2024,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Female,16628
2023-2024,04,HARRIS COUNTY,101919,SPRING ISD,TRADITIONAL ISD/CSD,Male,17307
2023-2024,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Female,134
2023-2024,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,Male,131
2023-2024,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Female,1989
2023-2024,11,PARKER COUNTY,184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,Male,2182
2023-2024,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Female,101
2023-2024,17,DICKENS COUNTY,063903,SPUR ISD,TRADITIONAL ISD/CSD,Male,104
2023-2024,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Female,169
2023-2024,05,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,Male,199
2023-2024,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Female,163
2023-2024,10,DALLAS COUNTY,057836,ST ANTHONY SCHOOL,OPEN ENROLLMENT CHARTER,Male,167
2023-2024,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,159
2023-2024,02,BEE COUNTY,013801,ST MARY'S ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,140
2023-2024,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Female,1676
2023-2024,04,FORT BEND COUNTY,079910,STAFFORD MSD,TRADITIONAL ISD/CSD,Male,1803
2023-2024,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Female,275
2023-2024,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,Male,308
2023-2024,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Female,473
2023-2024,18,MARTIN COUNTY,156902,STANTON ISD,TRADITIONAL ISD/CSD,Male,567
2023-2024,04,HARRIS COUNTY,101859,STEP CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,301
2023-2024,04,HARRIS COUNTY,101859,STEP CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,297
2023-2024,07,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,121
2023-2024,07,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,133
2023-2024,11,ERATH COUNTY,072903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,Female,1800
2023-2024,11,ERATH COUNTY,072903,STEPHENVILLE ISD,TRADITIONAL ISD/CSD,Male,1878
2023-2024,15,STERLING COUNTY,216901,STERLING CITY ISD,TRADITIONAL ISD/CSD,Female,185
2023-2024,15,STERLING COUNTY,216901,STERLING CITY ISD,TRADITIONAL ISD/CSD,Male,175
2023-2024,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,Female,427
2023-2024,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,Male,435
2023-2024,16,SHERMAN COUNTY,211902,STRATFORD ISD,TRADITIONAL ISD/CSD,Female,254
2023-2024,16,SHERMAN COUNTY,211902,STRATFORD ISD,TRADITIONAL ISD/CSD,Male,280
2023-2024,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,Female,78
2023-2024,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,Male,87
2023-2024,17,LAMB COUNTY,140908,SUDAN ISD,TRADITIONAL ISD/CSD,Female,216
2023-2024,17,LAMB COUNTY,140908,SUDAN ISD,TRADITIONAL ISD/CSD,Male,250
2023-2024,08,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,Female,107
2023-2024,08,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,Male,121
2023-2024,08,HOPKINS COUNTY,112901,SULPHUR SPRINGS ISD,TRADITIONAL ISD/CSD,Female,2107
2023-2024,08,HOPKINS COUNTY,112901,SULPHUR SPRINGS ISD,TRADITIONAL ISD/CSD,Male,2257
2023-2024,17,HOCKLEY COUNTY,110907,SUNDOWN ISD,TRADITIONAL ISD/CSD,Female,265
2023-2024,17,HOCKLEY COUNTY,110907,SUNDOWN ISD,TRADITIONAL ISD/CSD,Male,286
